customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status,loan_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status_loan,transaction_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
603,Himmat,Sachdeva,M,1999-10-19,Hyderabad,West Bengal,Business,2024-12-09,Savings,413082.56,693,Closed,,,,,,,,,39043,2024-01-26 08:56:12,Withdrawal,2230.44,ATM,,Success
604,Jayesh,Luthra,O,1978-06-06,Hyderabad,Madhya Pradesh,Student,2017-10-13,Fixed Deposit,410153.51,736,Active,1487.0,Personal,4062795.58,9.8,36.0,2023-09-07,2026-09-07,Defaulted,48221,2025-02-04 20:40:54,Transfer,5463.08,Branch,IRCTC,Success
605,Samiha,Choudhury,M,1990-10-02,Pune,Uttarakhand,Other,2017-12-06,Savings,372010.62,381,No Loan,1867.0,Home,2431282.59,6.87,84.0,2021-11-19,2028-11-19,Defaulted,44696,2024-04-12 22:34:49,Withdrawal,11582.17,Online,,Success
606,Rohan,Kata,O,1955-01-01,Bangalore,Sikkim,Business,2016-02-25,Savings,409165.55,823,Closed,,,,,,,,,23331,2025-04-29 23:43:53,Withdrawal,14575.37,Online,,Success
607,Aarna,Lata,F,2003-09-13,Delhi,Madhya Pradesh,Retired,2025-01-10,Savings,4186.55,523,Active,,,,,,,,,29029,2025-03-17 20:14:05,Transfer,30137.8,Branch,Electricity Board,Success
608,Amira,Ghose,F,1970-05-24,Pune,Chhattisgarh,Teacher,2019-12-22,Current,42965.01,412,No Loan,,,,,,,,,19624,2024-11-25 13:48:39,Withdrawal,2665.53,Branch,,Success
609,Samaira,Singhal,M,1973-07-10,Bangalore,Bihar,Engineer,2018-12-21,Savings,280362.31,659,Closed,,,,,,,,,243,2025-07-07 06:10:10,Deposit,3721.61,Branch,,Success
610,Mannat,Sinha,F,1956-12-15,Pune,Andhra Pradesh,Retired,2022-11-24,Current,130641.99,747,Closed,,,,,,,,,11215,2024-06-14 19:08:56,Bill Payment,706.46,ATM,IRCTC,Success
611,Darshit,Bedi,F,1971-02-21,Ahmedabad,Punjab,Other,2019-04-09,Current,270452.7,625,Active,,,,,,,,,18830,2025-01-20 19:23:11,Deposit,6088.33,ATM,,Success
612,Kismat,Samra,M,1957-01-18,Bangalore,Tamil Nadu,Other,2023-05-12,Savings,142388.13,754,No Loan,,,,,,,,,29565,2025-06-24 14:26:08,Withdrawal,482.16,Online,,Success
613,Seher,Bains,F,1958-01-28,Kolkata,Madhya Pradesh,Teacher,2019-12-05,Current,271092.02,523,Closed,,,,,,,,,5040,2025-03-13 01:33:29,Withdrawal,4606.39,Online,,Success
614,Hrishita,Chopra,F,1984-08-20,Delhi,Tripura,Doctor,2019-10-02,Salary,420220.63,711,Active,,,,,,,,,40442,2025-08-24 22:14:44,Transfer,2552.78,Branch,PayTM,Pending
615,Hiran,Krishnamurthy,O,2007-07-30,Chennai,Jharkhand,Doctor,2016-09-21,Current,316678.32,521,No Loan,,,,,,,,,46463,2023-11-21 11:41:18,Withdrawal,1973.72,Branch,,Success
616,Samar,Mani,F,1970-09-13,Mumbai,Punjab,Other,2025-07-25,Current,377095.72,577,No Loan,446.0,Education,2573955.24,7.34,48.0,2022-07-21,2026-07-21,Closed,43488,2024-04-02 12:15:40,Withdrawal,1927.79,ATM,,Success
617,Miraan,Dora,F,2007-05-03,Delhi,Chhattisgarh,Doctor,2021-03-21,Fixed Deposit,468677.02,783,Active,,,,,,,,,40271,2025-05-15 21:36:55,Bill Payment,8460.22,Online,PayTM,Success
618,Madhup,Jhaveri,O,1999-09-10,Mumbai,Jharkhand,Teacher,2024-08-18,Salary,34850.69,491,Closed,90.0,Business,3565704.54,7.42,84.0,2021-02-19,2028-02-19,Defaulted,34807,2024-02-22 02:36:47,Deposit,17059.37,UPI,,Success
618,Madhup,Jhaveri,O,1999-09-10,Mumbai,Jharkhand,Teacher,2024-08-18,Salary,34850.69,491,Closed,1676.0,Car,3211759.32,13.28,24.0,2024-05-12,2026-05-12,Defaulted,34807,2024-02-22 02:36:47,Deposit,17059.37,UPI,,Success
619,Ivana,Rajagopal,F,1973-06-27,Kolkata,Telangana,Teacher,2016-10-19,Current,354377.87,700,No Loan,905.0,Education,2193726.71,12.12,72.0,2021-03-02,2027-03-02,Active,34719,2025-07-26 09:18:21,Deposit,8787.84,ATM,,Success
620,Ivana,Kota,M,1966-09-06,Mumbai,Arunachal Pradesh,Student,2023-01-12,Savings,291503.06,321,Active,,,,,,,,,49700,2024-03-23 13:03:57,Deposit,541.97,Branch,,Success
621,Vedika,Lala,F,1978-03-15,Hyderabad,Karnataka,Engineer,2022-04-01,Savings,310836.84,509,No Loan,,,,,,,,,39344,2023-11-26 03:33:29,Transfer,1690.66,Branch,IRCTC,Success
622,Yuvraj ,Borde,O,2002-02-23,Chennai,Jharkhand,Retired,2022-11-05,Fixed Deposit,435896.87,584,No Loan,658.0,Personal,2868209.25,12.04,48.0,2021-06-03,2025-06-03,Active,16912,2024-03-06 03:57:49,Deposit,9497.1,Online,,Success
623,Tanya,Luthra,O,1980-05-19,Kolkata,Meghalaya,Engineer,2018-11-22,Current,223533.2,526,Defaulted,,,,,,,,,48778,2025-10-04 19:07:49,Deposit,7666.83,Online,,Success
624,Rohan,Varughese,M,1971-03-01,Chennai,Tamil Nadu,Engineer,2019-08-07,Current,297603.53,759,Closed,,,,,,,,,17220,2024-10-19 13:22:56,Deposit,9637.18,ATM,,Success
625,Bhavin,Mand,O,1964-08-02,Pune,Maharashtra,Business,2023-08-23,Savings,13268.87,332,Defaulted,,,,,,,,,34664,2024-05-14 01:48:18,Deposit,23828.1,UPI,,Success
626,Eva,Bhavsar,O,1983-02-09,Kolkata,Madhya Pradesh,Retired,2025-03-30,Current,162481.5,378,Active,,,,,,,,,31291,2024-01-27 09:46:26,Bill Payment,286.15,Online,BigBasket,Success
627,Lagan,Gandhi,M,1971-04-17,Delhi,Rajasthan,Business,2020-02-07,Savings,409574.04,758,No Loan,,,,,,,,,17714,2024-04-12 15:47:34,Transfer,21310.92,UPI,Reliance,Success
628,Tushar,Batra,O,1960-02-23,Mumbai,Nagaland,Teacher,2023-06-01,Current,341964.39,837,Active,,,,,,,,,8585,2025-06-28 11:15:01,Bill Payment,2960.31,ATM,Water Board,Success
629,Baiju,Desai,M,2004-01-27,Bangalore,Madhya Pradesh,Retired,2019-01-02,Savings,80310.2,584,Closed,,,,,,,,,17948,2024-08-24 06:44:18,Withdrawal,2132.36,ATM,,Success
630,Devansh,Chandra,F,2000-08-10,Pune,Uttar Pradesh,Student,2016-06-08,Salary,472207.51,398,Closed,1007.0,Business,3103576.16,10.77,120.0,2020-11-12,2030-11-12,Defaulted,44665,2023-12-18 14:06:46,Deposit,17246.51,Online,,Success
631,Samaira,Sampath,F,2006-08-07,Bangalore,Nagaland,Retired,2025-10-05,Salary,226242.13,338,Active,273.0,Education,3165306.97,14.31,24.0,2022-04-02,2024-04-02,Defaulted,12239,2025-01-04 06:01:54,Deposit,1218.99,UPI,,Success
631,Samaira,Sampath,F,2006-08-07,Bangalore,Nagaland,Retired,2025-10-05,Salary,226242.13,338,Active,993.0,Car,4083220.41,9.37,120.0,2024-09-15,2034-09-15,Defaulted,12239,2025-01-04 06:01:54,Deposit,1218.99,UPI,,Success
632,Lakshay,Virk,M,1969-07-13,Pune,Karnataka,Other,2023-12-02,Fixed Deposit,263985.02,456,Defaulted,127.0,Personal,1099537.86,6.74,48.0,2025-05-31,2029-05-31,Defaulted,23210,2024-10-09 05:53:49,Withdrawal,3125.39,Branch,,Success
633,Lakshit,Chandran,O,1975-05-25,Delhi,Telangana,Teacher,2016-01-10,Savings,149888.84,429,No Loan,,,,,,,,,2164,2024-02-26 06:37:11,Deposit,25878.59,Online,,Success
634,Nirvaan,Sarin,F,1962-09-30,Pune,Punjab,Engineer,2023-11-29,Fixed Deposit,386638.57,383,Closed,1598.0,Car,1126547.55,9.17,84.0,2021-09-17,2028-09-17,Defaulted,47632,2024-07-07 20:46:13,Deposit,570.54,Branch,,Success
635,Vivaan,Dar,F,2002-08-28,Bangalore,Nagaland,Teacher,2019-03-30,Savings,327601.1,838,Active,208.0,Education,4893547.6,11.21,12.0,2025-08-19,2026-08-19,Defaulted,43239,2024-03-02 02:31:18,Withdrawal,23153.24,UPI,,Success
636,Vaibhav,Kaul,M,1976-08-25,Mumbai,Nagaland,Engineer,2020-07-30,Savings,434159.11,681,Closed,331.0,Home,1249437.5,9.81,120.0,2022-07-01,2032-07-01,Active,39126,2025-06-28 01:34:19,Withdrawal,9860.89,UPI,,Success
637,Ryan,De,M,1998-11-29,Ahmedabad,Kerala,Teacher,2021-11-16,Fixed Deposit,76377.89,320,Closed,,,,,,,,,17246,2024-02-05 18:09:09,Withdrawal,14999.97,Online,,Success
638,Anahita,Bawa,M,1989-08-30,Mumbai,Uttar Pradesh,Student,2024-03-22,Fixed Deposit,454852.73,383,Closed,,,,,,,,,14011,2023-12-12 03:54:53,Deposit,5933.4,Branch,,Success
639,Tara,Tripathi,F,2003-12-04,Hyderabad,Karnataka,Business,2023-10-02,Salary,199399.6,752,Defaulted,286.0,Car,2924067.81,12.68,12.0,2024-01-31,2025-01-31,Closed,26311,2024-03-25 17:17:15,Deposit,7175.32,UPI,,Success
640,Saksham,Jhaveri,M,1968-08-02,Pune,Arunachal Pradesh,Engineer,2022-01-26,Savings,492004.85,556,Closed,,,,,,,,,33264,2024-04-05 07:29:32,Deposit,7281.73,ATM,,Success
641,Seher,Bora,M,1993-01-16,Mumbai,Andhra Pradesh,Business,2019-07-12,Savings,161050.63,826,No Loan,1847.0,Personal,4987036.58,13.48,48.0,2024-06-02,2028-06-02,Defaulted,8538,2024-02-20 12:38:48,Bill Payment,12684.08,ATM,Flipkart,Success
642,Keya,Mann,F,1972-07-05,Chennai,Telangana,Teacher,2025-03-06,Savings,373172.67,462,No Loan,,,,,,,,,5206,2024-08-03 21:25:06,Withdrawal,2404.03,Branch,,Success
643,Indrans,Chaudhari,M,1983-03-07,Pune,Karnataka,Doctor,2020-10-14,Salary,16535.91,823,Defaulted,,,,,,,,,35375,2024-01-15 00:11:22,Withdrawal,7434.35,ATM,,Success
644,Jiya,Thaman,O,1970-06-02,Hyderabad,Haryana,Business,2022-03-24,Salary,281812.39,791,No Loan,,,,,,,,,3746,2025-04-13 20:59:12,Transfer,24458.0,Online,PayTM,Pending
645,Neysa,Sani,M,1988-09-28,Hyderabad,Karnataka,Doctor,2025-02-17,Savings,237131.74,359,No Loan,1694.0,Education,2066307.86,14.49,60.0,2025-01-24,2030-01-24,Defaulted,29659,2024-04-15 11:18:14,Deposit,6057.41,Online,,Failed
646,Samaira,Rege,M,1972-04-10,Hyderabad,Telangana,Student,2024-01-29,Salary,93577.23,608,Active,,,,,,,,,21506,2025-08-04 13:10:01,Bill Payment,1682.02,Online,Flipkart,Success
647,Jayan,Sha,F,1988-02-24,Mumbai,Uttar Pradesh,Other,2023-08-09,Fixed Deposit,77675.36,326,Defaulted,,,,,,,,,14747,2025-04-10 08:07:56,Deposit,11244.35,ATM,,Success
648,Hiran,Sem,M,1978-09-24,Hyderabad,Nagaland,Student,2018-08-23,Current,422546.83,498,No Loan,,,,,,,,,46944,2024-12-19 12:11:10,Bill Payment,580.33,UPI,Reliance,Success
649,Hrishita,Rege,F,1987-12-30,Mumbai,Arunachal Pradesh,Doctor,2018-11-23,Salary,313483.94,835,Active,,,,,,,,,26423,2024-09-10 15:55:41,Withdrawal,3265.72,UPI,,Success
650,Dhanuk,Taneja,M,1990-06-02,Hyderabad,Sikkim,Other,2016-05-04,Fixed Deposit,460503.08,826,Defaulted,,,,,,,,,41623,2024-05-07 20:56:34,Withdrawal,4794.38,Online,,Success
651,Zain,Biswas,F,1958-01-24,Delhi,Uttarakhand,Student,2015-11-15,Savings,241279.65,505,Closed,1295.0,Personal,2698615.06,12.88,48.0,2021-11-15,2025-11-15,Defaulted,15693,2025-06-22 15:33:38,Withdrawal,5966.42,Branch,,Success
651,Zain,Biswas,F,1958-01-24,Delhi,Uttarakhand,Student,2015-11-15,Savings,241279.65,505,Closed,1716.0,Education,4988369.17,7.81,60.0,2025-04-22,2030-04-22,Closed,15693,2025-06-22 15:33:38,Withdrawal,5966.42,Branch,,Success
652,Darshit,Sathe,O,1997-09-07,Kolkata,Chhattisgarh,Engineer,2019-09-14,Savings,299565.31,535,No Loan,,,,,,,,,41932,2025-02-16 19:02:00,Transfer,11918.64,ATM,IRCTC,Failed
653,Dishani,Kari,O,1955-05-22,Bangalore,Kerala,Doctor,2019-06-27,Salary,124522.44,820,Defaulted,,,,,,,,,42546,2025-05-17 00:42:57,Transfer,962.68,UPI,Reliance,Success
654,Nirvi,Kohli,F,1958-11-17,Kolkata,Andhra Pradesh,Retired,2023-12-26,Salary,101061.84,800,Defaulted,,,,,,,,,27520,2024-04-17 15:28:50,Deposit,4384.51,Online,,Success
655,Ishita,Jha,F,1955-03-20,Chennai,Andhra Pradesh,Doctor,2024-10-26,Savings,135227.71,643,Closed,54.0,Education,1727065.79,7.91,84.0,2025-01-12,2032-01-12,Defaulted,20646,2023-11-30 11:09:05,Withdrawal,8677.65,ATM,,Success
655,Ishita,Jha,F,1955-03-20,Chennai,Andhra Pradesh,Doctor,2024-10-26,Savings,135227.71,643,Closed,408.0,Car,1809411.57,8.51,24.0,2023-07-25,2025-07-25,Defaulted,20646,2023-11-30 11:09:05,Withdrawal,8677.65,ATM,,Success
656,Saira,Devan,M,1955-11-26,Delhi,Nagaland,Doctor,2024-10-08,Savings,217190.13,363,Closed,,,,,,,,,45289,2024-08-12 23:19:37,Withdrawal,9597.89,ATM,,Success
657,Damini,Talwar,F,1974-04-10,Ahmedabad,Tamil Nadu,Teacher,2016-01-21,Fixed Deposit,228154.85,371,Active,,,,,,,,,10784,2023-10-18 10:56:22,Transfer,10119.67,Online,PhonePe,Success
658,Zara,Chakraborty,O,2000-08-19,Pune,Bihar,Other,2023-02-02,Current,232834.7,619,No Loan,859.0,Education,3789698.55,11.34,60.0,2021-02-24,2026-02-24,Active,4933,2025-07-18 09:28:07,Withdrawal,1254.47,UPI,,Success
659,Indrajit,Dara,F,1961-04-26,Ahmedabad,Gujarat,Teacher,2024-09-07,Savings,198377.0,794,Active,,,,,,,,,42700,2024-06-04 06:37:20,Deposit,3134.98,Branch,,Success
660,Ojas,Tandon,M,1996-12-09,Chennai,Kerala,Other,2024-09-20,Savings,300410.25,843,Closed,944.0,Personal,3634473.1,13.0,60.0,2020-12-04,2025-12-04,Closed,31399,2025-04-04 03:31:08,Transfer,10577.67,Branch,IRCTC,Success
661,Dhanush,Grover,F,1972-12-15,Bangalore,Madhya Pradesh,Engineer,2022-07-08,Current,328834.94,401,Defaulted,,,,,,,,,37373,2024-08-14 15:17:28,Withdrawal,3091.06,Branch,,Success
662,Nirvaan,Sarin,F,1985-12-31,Mumbai,Haryana,Retired,2025-05-17,Salary,454001.51,513,Defaulted,,,,,,,,,27667,2025-09-15 13:28:54,Transfer,4918.1,UPI,PhonePe,Success
663,Neysa,Varughese,M,1975-03-06,Mumbai,Rajasthan,Business,2017-02-18,Fixed Deposit,374831.66,700,Closed,,,,,,,,,14543,2024-03-26 08:58:36,Deposit,1177.77,UPI,,Success
664,Divij,Jain,M,2006-06-15,Ahmedabad,Madhya Pradesh,Engineer,2016-04-20,Current,52293.41,345,Active,910.0,Car,2904966.19,7.82,72.0,2024-07-17,2030-07-17,Active,25458,2024-05-01 00:29:15,Deposit,4958.17,ATM,,Success
665,Anika,Bala,M,1980-06-06,Mumbai,Rajasthan,Other,2025-03-02,Current,72105.28,609,Closed,,,,,,,,,7157,2024-11-11 09:25:58,Deposit,5491.87,Branch,,Pending
666,Dharmajan,Krish,M,1955-05-29,Kolkata,West Bengal,Teacher,2018-09-05,Savings,309459.71,541,Defaulted,,,,,,,,,47457,2024-05-17 04:24:50,Transfer,29957.32,Branch,Reliance,Success
667,Jivika,Varughese,M,1984-04-16,Mumbai,Bihar,Engineer,2021-05-26,Current,163904.19,301,No Loan,417.0,Car,2971076.29,8.88,48.0,2023-01-12,2027-01-12,Active,38937,2023-11-23 21:19:53,Deposit,25705.83,Branch,,Success
668,Manikya,Cherian,M,1990-09-15,Delhi,West Bengal,Other,2016-06-27,Salary,267586.86,415,Active,1484.0,Home,192846.67,7.01,120.0,2021-11-02,2031-11-02,Active,19204,2023-11-09 20:31:43,Deposit,6024.21,UPI,,Success
669,Anika,Deshmukh,M,2001-11-15,Ahmedabad,Arunachal Pradesh,Engineer,2025-05-28,Current,179542.87,402,No Loan,,,,,,,,,16986,2024-07-17 23:38:09,Withdrawal,8927.11,ATM,,Failed
670,Inaaya ,Manda,O,1959-10-28,Kolkata,Sikkim,Business,2020-07-14,Savings,67225.16,389,No Loan,,,,,,,,,28127,2024-01-18 04:51:00,Bill Payment,9717.43,UPI,Electricity Board,Pending
671,Saksham,Anand,O,1957-01-01,Kolkata,Gujarat,Doctor,2018-10-25,Salary,345043.02,442,Closed,,,,,,,,,13941,2024-01-09 02:16:13,Withdrawal,9441.96,Online,,Success
672,Suhana,Tara,M,1994-09-17,Chennai,Tamil Nadu,Teacher,2018-03-20,Fixed Deposit,100874.97,727,Closed,,,,,,,,,6226,2023-11-20 05:45:51,Withdrawal,15593.92,Branch,,Success
673,Rohan,Bumb,M,1981-11-13,Hyderabad,Odisha,Retired,2017-01-27,Salary,53179.35,616,No Loan,1097.0,Home,1816141.47,12.84,24.0,2023-03-13,2025-03-13,Active,6463,2025-03-31 19:47:14,Withdrawal,7158.81,UPI,,Success
673,Rohan,Bumb,M,1981-11-13,Hyderabad,Odisha,Retired,2017-01-27,Salary,53179.35,616,No Loan,1232.0,Home,4945918.6,11.86,24.0,2025-02-01,2027-02-01,Closed,6463,2025-03-31 19:47:14,Withdrawal,7158.81,UPI,,Success
674,Vidur,Sandhu,F,1971-02-16,Ahmedabad,Nagaland,Engineer,2025-05-28,Savings,353531.39,308,Defaulted,1342.0,Business,3960243.94,7.01,24.0,2022-02-21,2024-02-21,Defaulted,4574,2024-01-18 02:45:04,Withdrawal,14857.58,Branch,,Success
675,Tanya,Shankar,F,1977-05-04,Bangalore,Chhattisgarh,Business,2022-04-18,Current,468169.91,658,Closed,,,,,,,,,10303,2024-11-06 21:13:05,Transfer,4216.75,UPI,IRCTC,Success
676,Damini,Sharma,O,2001-09-02,Mumbai,Kerala,Business,2017-02-05,Salary,306859.14,669,No Loan,,,,,,,,,31265,2025-01-30 08:39:07,Transfer,7317.6,Branch,IRCTC,Success
677,Adira,D’Alia,O,1958-06-02,Ahmedabad,Uttarakhand,Teacher,2017-06-04,Salary,467665.71,617,No Loan,,,,,,,,,1652,2025-07-31 19:37:01,Deposit,2261.77,Branch,,Success
678,Lavanya,Sodhi,F,1959-12-09,Bangalore,Punjab,Engineer,2021-07-23,Salary,391927.94,410,Closed,1473.0,Education,4457589.91,8.66,12.0,2025-07-25,2026-07-25,Closed,25521,2025-07-05 18:19:43,Transfer,3110.96,UPI,Gas Supplier,Success
679,Urvi,Gade,M,1995-04-18,Chennai,Andhra Pradesh,Engineer,2022-07-07,Fixed Deposit,407597.73,306,Defaulted,,,,,,,,,49588,2023-11-09 01:40:58,Deposit,380.61,Branch,,Success
680,Vardaniya,Kar,O,1997-12-01,Hyderabad,Meghalaya,Doctor,2020-05-31,Savings,330749.24,507,Closed,703.0,Home,2685121.25,8.64,36.0,2025-05-16,2028-05-16,Active,46789,2024-01-07 23:54:32,Withdrawal,464.93,UPI,,Success
680,Vardaniya,Kar,O,1997-12-01,Hyderabad,Meghalaya,Doctor,2020-05-31,Savings,330749.24,507,Closed,1765.0,Car,2865652.72,10.97,72.0,2022-10-10,2028-10-10,Closed,46789,2024-01-07 23:54:32,Withdrawal,464.93,UPI,,Success
681,Ishita,Guha,O,1970-04-16,Hyderabad,Maharashtra,Teacher,2021-10-25,Savings,274248.6,613,Closed,591.0,Car,4283806.6,11.2,60.0,2020-12-05,2025-12-05,Defaulted,36046,2024-03-03 14:56:27,Withdrawal,28718.22,ATM,,Success
682,Nitara,Gupta,O,1967-05-28,Kolkata,Assam,Teacher,2025-09-24,Current,392132.44,814,Closed,,,,,,,,,44992,2023-12-03 19:48:18,Deposit,2611.66,Online,,Success
683,Yasmin,Dasgupta,M,2007-04-24,Pune,Tamil Nadu,Other,2020-10-15,Salary,21336.3,313,Active,,,,,,,,,34465,2023-11-21 16:11:14,Deposit,1174.2,ATM,,Success
684,Priyansh,Bose,O,1959-10-08,Pune,Madhya Pradesh,Student,2017-02-27,Current,41733.36,311,Closed,902.0,Business,3447542.55,8.2,12.0,2024-03-20,2025-03-20,Closed,42148,2025-08-06 19:14:10,Withdrawal,1071.94,UPI,,Failed
685,Seher,Hayer,F,2003-03-12,Chennai,Karnataka,Doctor,2018-05-22,Fixed Deposit,124304.51,836,Active,,,,,,,,,4606,2024-07-31 00:04:51,Bill Payment,15621.5,ATM,PhonePe,Success
686,Divij,Agate,M,1979-04-24,Mumbai,Jharkhand,Doctor,2017-07-30,Current,436020.0,421,Active,,,,,,,,,19566,2024-02-14 20:21:33,Withdrawal,9146.78,Branch,,Failed
687,Tara,Deshmukh,O,1985-01-10,Ahmedabad,Bihar,Engineer,2021-11-20,Salary,165179.7,655,Closed,1219.0,Personal,1346779.04,14.34,72.0,2025-06-29,2031-06-29,Closed,18483,2024-08-17 09:25:30,Transfer,2166.8,Online,BigBasket,Failed
688,Kabir,Kale,M,1963-10-13,Pune,Manipur,Retired,2017-04-01,Current,372395.25,608,Defaulted,,,,,,,,,36968,2024-08-28 02:48:59,Deposit,21254.09,UPI,,Success
689,Drishya,Jani,M,1992-08-31,Mumbai,Bihar,Doctor,2025-03-15,Current,329695.18,606,Active,1123.0,Home,104589.02,13.91,48.0,2025-05-13,2029-05-13,Closed,24011,2024-03-13 02:32:04,Deposit,3581.75,ATM,,Success
689,Drishya,Jani,M,1992-08-31,Mumbai,Bihar,Doctor,2025-03-15,Current,329695.18,606,Active,1720.0,Personal,3882589.81,12.2,84.0,2022-06-20,2029-06-20,Closed,24011,2024-03-13 02:32:04,Deposit,3581.75,ATM,,Success
690,Sumer,Malhotra,O,1956-07-20,Pune,Assam,Engineer,2017-04-15,Salary,81674.6,848,No Loan,,,,,,,,,44089,2024-06-16 02:26:02,Transfer,1447.95,Online,Electricity Board,Success
691,Veer,Ahuja,O,1995-05-21,Delhi,Jharkhand,Teacher,2021-04-13,Salary,498170.62,358,Defaulted,,,,,,,,,7351,2024-12-28 10:01:36,Bill Payment,30072.64,Online,IRCTC,Failed
692,Vanya,Basak,M,1982-12-04,Bangalore,Telangana,Retired,2022-05-12,Fixed Deposit,325512.52,334,No Loan,,,,,,,,,44524,2024-09-03 08:35:04,Transfer,41795.45,Online,BigBasket,Success
693,Kaira,Lad,O,1992-11-03,Pune,Goa,Doctor,2019-11-23,Salary,111060.0,506,Closed,1121.0,Home,3793842.34,12.74,12.0,2022-11-03,2023-11-03,Active,24096,2024-03-23 02:29:01,Deposit,14093.6,Online,,Success
693,Kaira,Lad,O,1992-11-03,Pune,Goa,Doctor,2019-11-23,Salary,111060.0,506,Closed,1625.0,Home,626895.82,13.3,60.0,2024-05-19,2029-05-19,Active,24096,2024-03-23 02:29:01,Deposit,14093.6,Online,,Success
694,Jayan,Boase,O,2001-05-26,Bangalore,Himachal Pradesh,Business,2022-03-29,Salary,129583.76,631,Defaulted,,,,,,,,,29224,2025-07-14 20:42:22,Withdrawal,7186.52,UPI,,Success
695,Bhamini,Bora,M,1975-04-04,Bangalore,Assam,Retired,2020-04-30,Savings,87922.47,458,No Loan,560.0,Home,3548488.15,12.28,12.0,2023-06-25,2024-06-25,Active,33800,2024-05-02 19:34:16,Deposit,2400.03,Branch,,Success
696,Raghav,Kade,O,1966-02-21,Mumbai,Jharkhand,Doctor,2023-02-27,Salary,208537.78,323,Closed,,,,,,,,,40371,2024-03-15 11:43:23,Transfer,26976.66,Branch,Amazon,Success
697,Taran,Dass,O,1987-09-19,Delhi,Haryana,Business,2017-01-26,Current,213321.17,815,Defaulted,1096.0,Business,644013.61,10.76,60.0,2022-04-29,2027-04-29,Closed,26712,2025-04-09 08:45:02,Bill Payment,14691.81,ATM,BigBasket,Failed
698,Kimaya,Randhawa,O,2003-10-28,Delhi,Gujarat,Doctor,2024-03-13,Salary,367939.8,681,Defaulted,,,,,,,,,9592,2025-04-21 14:51:23,Withdrawal,25268.83,ATM,,Success
699,Himmat,Doshi,M,1985-12-03,Delhi,Andhra Pradesh,Other,2017-08-01,Salary,493837.13,451,No Loan,,,,,,,,,11886,2024-09-10 16:39:08,Bill Payment,25280.49,UPI,PayTM,Success
700,Miraya,Gupta,M,1981-09-09,Chennai,Uttar Pradesh,Doctor,2021-06-01,Current,272106.96,719,Active,1525.0,Education,2774630.42,7.48,12.0,2023-01-06,2024-01-06,Active,44913,2025-05-10 22:42:05,Deposit,12185.92,Online,,Success
701,Shamik,Kale,F,1977-03-10,Chennai,Uttarakhand,Other,2023-04-03,Savings,15667.83,811,Active,1333.0,Personal,1013416.75,11.4,72.0,2021-10-11,2027-10-11,Defaulted,41243,2023-12-08 06:53:28,Bill Payment,1285.28,Branch,Amazon,Success
702,Rohan,Dyal,M,1999-01-25,Kolkata,Punjab,Business,2018-01-29,Fixed Deposit,303488.17,634,Closed,,,,,,,,,30830,2023-10-30 10:34:03,Withdrawal,6432.49,Online,,Success
703,Anvi,Dugar,F,2002-01-29,Ahmedabad,Goa,Business,2019-03-08,Salary,450450.23,594,No Loan,644.0,Education,3869154.96,8.29,48.0,2025-03-09,2029-03-09,Active,11061,2025-05-27 12:24:53,Deposit,4213.61,Branch,,Success
704,Riaan,Shah,M,1981-11-12,Ahmedabad,Tamil Nadu,Other,2021-03-12,Current,139137.07,670,Closed,1788.0,Car,4813276.4,8.38,48.0,2024-10-16,2028-10-16,Closed,26591,2025-08-23 13:42:49,Deposit,11701.91,Branch,,Pending
705,Kashvi,Srinivas,F,1997-10-31,Delhi,Haryana,Other,2024-02-13,Savings,142643.41,567,Defaulted,933.0,Car,3465346.61,14.27,120.0,2023-05-25,2033-05-25,Defaulted,36447,2024-07-05 08:29:25,Transfer,15806.95,Online,Gas Supplier,Failed
706,Ranbir,Taneja,M,1976-12-09,Pune,Uttar Pradesh,Teacher,2022-02-28,Savings,192539.73,829,Active,,,,,,,,,46441,2025-01-16 01:40:28,Withdrawal,2493.17,Online,,Success
707,Farhan,Manda,F,1981-07-03,Bangalore,Gujarat,Business,2021-12-22,Current,316148.55,819,Active,,,,,,,,,18990,2025-06-15 01:15:36,Transfer,3042.43,Branch,Gas Supplier,Success
708,Jivin,Sanghvi,O,1995-01-24,Delhi,Tripura,Teacher,2025-01-17,Fixed Deposit,203249.78,777,Active,439.0,Home,3081823.06,12.4,120.0,2022-12-05,2032-12-05,Active,23078,2025-09-29 22:10:58,Deposit,3372.17,Branch,,Success
709,Samiha,Kashyap,F,1992-03-13,Bangalore,Tamil Nadu,Student,2016-03-22,Fixed Deposit,90661.87,825,Closed,,,,,,,,,25762,2024-10-02 15:35:31,Deposit,4767.82,UPI,,Success
710,Yasmin,Dhingra,M,1969-01-11,Delhi,Uttarakhand,Teacher,2023-03-23,Current,485726.15,674,Closed,,,,,,,,,49466,2024-04-20 04:46:27,Bill Payment,12454.15,UPI,Flipkart,Success
711,Yashvi,Sunder,F,2001-11-29,Chennai,Maharashtra,Retired,2016-12-09,Salary,207102.56,617,Defaulted,1166.0,Personal,72990.19,13.49,24.0,2025-03-11,2027-03-11,Defaulted,44761,2025-09-20 01:57:24,Withdrawal,104.68,UPI,,Failed
