customer_id,first_name,last_name,full_name,gender,dob,age,city,state,occupation,income,account_type,account_open_date,account_age,balance,credit_score,loan_status
1449,Kaira,Sharma,Kaira Sharma,Female,19-05-1960,65,Hyderabad,Arunachal Pradesh,Retired,104560,Current,10-11-2023,1,238973.15,651,Active
1450,Prerak,Basak,Prerak Basak,Male,25-01-1992,33,Mumbai,Madhya Pradesh,Other,933021,Savings,22-07-2022,3,155689.97,726,No Loan
1451,Urvi,Sarkar,Urvi Sarkar,Others,29-11-1988,36,Mumbai,Chhattisgarh,Doctor,354260,Fixed Deposit,26-02-2023,2,333633.64,486,Defaulted
1452,Anya,Mammen,Anya Mammen,Male,15-08-2006,19,Chennai,Gujarat,Student,202717,Savings,22-01-2018,7,480123.72,392,Active
1453,Nehmat,Mangal,Nehmat Mangal,Others,18-12-1987,37,Ahmedabad,Gujarat,Other,248595,Fixed Deposit,28-06-2022,3,249948.94,436,Closed
1454,Nishith,Dara,Nishith Dara,Female,13-12-1992,32,Ahmedabad,Assam,Business,718373,Salary,06-09-2024,1,417868.51,847,Defaulted
1455,Samarth,Sani,Samarth Sani,Others,18-11-1972,52,Mumbai,Odisha,Other,449862,Savings,30-01-2023,2,179157.64,811,No Loan
1456,Oorja,Jhaveri,Oorja Jhaveri,Male,10-11-1960,64,Kolkata,Maharashtra,Business,875688,Salary,05-09-2017,8,276443.16,554,No Loan
1457,Kanav,Dyal,Kanav Dyal,Female,15-08-1979,46,Ahmedabad,Kerala,Engineer,564592,Savings,09-09-2021,4,317547.48,469,Closed
1458,Trisha,Dua,Trisha Dua,Others,06-03-1995,30,Chennai,Goa,Retired,170158,Current,05-03-2016,9,161513.32,621,No Loan
1459,Misha,Bora,Misha Bora,Female,25-07-1978,47,Bangalore,Manipur,Teacher,778533,Fixed Deposit,15-04-2023,2,257827.12,454,No Loan
1460,Krish,Sani,Krish Sani,Male,26-10-1957,68,Ahmedabad,Kerala,Retired,238502,Fixed Deposit,26-09-2019,6,15555.71,750,No Loan
1461,Faiyaz,Shankar,Faiyaz Shankar,Others,19-05-1965,60,Bangalore,Arunachal Pradesh,Student,502498,Savings,23-03-2017,8,447426.76,472,No Loan
1462,Reyansh,Amble,Reyansh Amble,Female,21-04-1971,54,Ahmedabad,Karnataka,Student,976151,Fixed Deposit,11-04-2018,7,60132.81,564,Defaulted
1463,Ryan,Kar,Ryan Kar,Female,23-12-2001,23,Pune,Meghalaya,Engineer,400388,Savings,28-08-2017,8,77749.71,546,Active
1464,Lakshay,Shankar,Lakshay Shankar,Male,24-04-1956,69,Pune,Nagaland,Teacher,737054,Savings,30-05-2021,4,459845.98,798,Defaulted
1465,Inaaya ,Lal,Inaaya  Lal,Female,08-03-1969,56,Delhi,Tripura,Business,388408,Salary,26-03-2019,6,247842.92,626,Defaulted
1466,Anya,Rastogi,Anya Rastogi,Female,13-05-1972,53,Pune,Telangana,Engineer,538276,Current,06-02-2025,0,186490.31,703,Closed
1467,Uthkarsh,Manne,Uthkarsh Manne,Male,20-05-1964,61,Chennai,Sikkim,Student,127545,Savings,29-01-2016,9,377378.22,658,Active
1468,Onkar,Chada,Onkar Chada,Female,12-08-1990,35,Delhi,Arunachal Pradesh,Teacher,581411,Current,03-07-2016,9,288984.17,316,Active
1469,Vritika,Sarin,Vritika Sarin,Others,03-02-1974,51,Pune,Punjab,Engineer,895656,Fixed Deposit,07-03-2019,6,393986.99,415,No Loan
1470,Anahita,Sagar,Anahita Sagar,Others,23-03-1973,52,Kolkata,Andhra Pradesh,Teacher,954377,Savings,31-08-2016,9,193775.26,390,No Loan
1471,Nitara,Deshmukh,Nitara Deshmukh,Others,19-04-1959,66,Mumbai,Sikkim,Teacher,83224,Fixed Deposit,17-05-2022,3,208386.34,413,No Loan
1472,Emir,Andra,Emir Andra,Female,07-09-1999,26,Delhi,Jharkhand,Other,110738,Fixed Deposit,22-11-2021,3,451215.97,453,Active
1473,Mehul,Gupta,Mehul Gupta,Others,16-12-1998,26,Hyderabad,Mizoram,Teacher,920163,Fixed Deposit,04-05-2022,3,459201.3,565,Defaulted
1474,Saksham,Kibe,Saksham Kibe,Male,22-01-2003,22,Chennai,West Bengal,Teacher,250760,Fixed Deposit,16-06-2017,8,420068.26,340,Closed
1475,Dhruv,Chander,Dhruv Chander,Female,26-05-1995,30,Delhi,Gujarat,Other,833978,Current,22-10-2024,1,20426.05,492,Defaulted
1476,Jhanvi,Sawhney,Jhanvi Sawhney,Female,31-10-1988,37,Mumbai,Andhra Pradesh,Teacher,536725,Fixed Deposit,22-07-2023,2,88435.66,653,Closed
1477,Eva,Dua,Eva Dua,Others,21-06-1957,68,Delhi,Karnataka,Retired,733937,Savings,22-12-2019,5,340095.41,555,Defaulted
1478,Shanaya,Brar,Shanaya Brar,Female,08-02-1988,37,Delhi,Andhra Pradesh,Student,602358,Fixed Deposit,16-06-2022,3,218870.48,398,No Loan
1479,Sumer,Rattan,Sumer Rattan,Male,13-05-1978,47,Pune,Jharkhand,Other,196161,Savings,01-10-2021,4,163842.88,702,Defaulted
1480,Raghav,Tak,Raghav Tak,Others,02-11-1970,55,Chennai,Arunachal Pradesh,Business,602954,Salary,16-04-2024,1,72763.36,498,Closed
1481,Vidur,Walia,Vidur Walia,Female,08-05-1997,28,Kolkata,Uttarakhand,Teacher,914193,Fixed Deposit,24-02-2020,5,447153.06,626,Closed
1482,Ranbir,Chowdhury,Ranbir Chowdhury,Male,08-10-1956,69,Bangalore,Chhattisgarh,Student,368512,Fixed Deposit,16-03-2025,0,423078.93,704,Closed
1483,Nirvi,Biswas,Nirvi Biswas,Others,09-01-1978,47,Ahmedabad,Assam,Teacher,732143,Fixed Deposit,13-06-2022,3,381791.07,383,Active
1484,Elakshi,Sane,Elakshi Sane,Others,07-06-2004,21,Hyderabad,Punjab,Teacher,636202,Fixed Deposit,07-04-2022,3,249272.39,408,Closed
1485,Zeeshan,Dara,Zeeshan Dara,Male,01-05-1997,28,Bangalore,Odisha,Retired,271579,Salary,20-08-2019,6,295974.02,667,No Loan
1486,Sahil,Ramakrishnan,Sahil Ramakrishnan,Female,27-02-1965,60,Pune,Karnataka,Other,722026,Savings,07-01-2023,2,166450.78,793,Closed
1487,Hansh,Chauhan,Hansh Chauhan,Female,01-05-1985,40,Chennai,Rajasthan,Other,841253,Salary,27-12-2024,0,36507.98,570,Closed
1488,Hrishita,Sani,Hrishita Sani,Female,12-03-1964,61,Hyderabad,Uttar Pradesh,Business,574471,Current,25-08-2025,0,439868.79,666,Active
1489,Sahil,Sankaran,Sahil Sankaran,Male,13-07-1968,57,Hyderabad,Tamil Nadu,Engineer,399670,Current,11-02-2018,7,405628.41,339,Defaulted
1490,Adah,Solanki,Adah Solanki,Female,30-05-1990,35,Ahmedabad,Chhattisgarh,Student,876388,Fixed Deposit,24-01-2018,7,24772.99,463,No Loan
1491,Indranil,Dutt,Indranil Dutt,Others,03-06-1999,26,Mumbai,Assam,Doctor,288967,Current,16-05-2025,0,347115.41,835,Defaulted
1492,Saira,Bhargava,Saira Bhargava,Male,09-09-1992,33,Mumbai,Goa,Teacher,902672,Salary,30-10-2024,0,176948.7,303,Closed
1493,Samiha,Aurora,Samiha Aurora,Others,17-05-1976,49,Mumbai,Tripura,Retired,453152,Fixed Deposit,29-03-2018,7,76645.94,732,Active
1494,Zain,Doshi,Zain Doshi,Male,14-06-1976,49,Delhi,Manipur,Teacher,164270,Salary,22-10-2022,3,270008.18,547,Active
1495,Indrajit,Sood,Indrajit Sood,Female,03-07-2005,20,Pune,Gujarat,Retired,861189,Savings,03-06-2020,5,145724.57,553,No Loan
1496,Kabir,Arya,Kabir Arya,Others,11-01-1962,63,Bangalore,Tripura,Doctor,613385,Savings,01-01-2018,7,273803.56,808,Active
1497,Mahika,Mander,Mahika Mander,Others,29-05-1996,29,Chennai,Punjab,Business,735755,Savings,21-04-2020,5,208866.35,625,Closed
1498,Mehul,Sankar,Mehul Sankar,Others,24-06-1970,55,Delhi,Andhra Pradesh,Other,217313,Salary,18-09-2019,6,28262.58,690,Defaulted
1499,Prisha,Sridhar,Prisha Sridhar,Others,19-03-1979,46,Kolkata,Meghalaya,Other,960324,Current,11-02-2017,8,102585.61,384,No Loan
1500,Lavanya,Keer,Lavanya Keer,Male,21-11-1963,61,Bangalore,Tamil Nadu,Engineer,228768,Current,23-04-2024,1,152667.31,814,Closed
1501,Kabir,Varkey,Kabir Varkey,Female,20-12-1998,26,Ahmedabad,Madhya Pradesh,Business,316726,Salary,15-02-2022,3,441484.46,641,Active
1502,Hiran,Bumb,Hiran Bumb,Female,16-03-1988,37,Pune,Gujarat,Retired,926912,Savings,29-10-2023,1,364943.05,337,Defaulted
1503,Yuvraj ,Singhal,Yuvraj  Singhal,Others,01-03-1970,55,Kolkata,Andhra Pradesh,Business,640451,Current,24-04-2016,9,366130.64,719,Defaulted
1504,Madhup,Sharaf,Madhup Sharaf,Male,16-02-1973,52,Pune,Sikkim,Business,89816,Salary,16-10-2022,3,371206.27,642,Defaulted
1505,Chirag,Chakrabarti,Chirag Chakrabarti,Male,26-07-1968,57,Mumbai,Manipur,Other,827907,Savings,31-03-2019,6,305205.87,841,Closed
1506,Prisha,Gaba,Prisha Gaba,Female,03-10-1996,29,Kolkata,West Bengal,Teacher,384997,Salary,06-02-2024,1,163322.27,836,Active
1507,Aaryahi,Jain,Aaryahi Jain,Others,25-11-1985,39,Hyderabad,Tripura,Other,225989,Fixed Deposit,18-12-2019,5,127153.99,505,No Loan
1508,Saira,Dugar,Saira Dugar,Male,11-08-1957,68,Kolkata,Madhya Pradesh,Teacher,691019,Salary,27-03-2022,3,63552.88,795,Active
1509,Kimaya,Loyal,Kimaya Loyal,Male,18-05-1996,29,Chennai,Mizoram,Doctor,746926,Current,29-06-2025,0,451068.16,850,No Loan
1510,Elakshi,Bhagat,Elakshi Bhagat,Others,30-05-1998,27,Pune,Manipur,Other,276524,Fixed Deposit,02-06-2016,9,111023.73,321,Active
1511,Nirvaan,Lad,Nirvaan Lad,Female,09-11-1985,39,Delhi,Nagaland,Other,657111,Fixed Deposit,26-06-2016,9,197204.41,571,No Loan
1512,Ivana,Hari,Ivana Hari,Others,07-09-1981,44,Kolkata,Mizoram,Other,221878,Salary,06-06-2016,9,40149.45,501,No Loan
1513,Kanav,Dhingra,Kanav Dhingra,Male,01-11-2006,18,Bangalore,Manipur,Retired,800880,Salary,08-08-2016,9,11315.01,461,Active
1514,Urvi,Thaker,Urvi Thaker,Female,07-11-1981,43,Kolkata,Jharkhand,Student,596047,Salary,11-12-2020,4,390535.23,820,No Loan
1515,Aarna,Din,Aarna Din,Others,27-02-1986,39,Mumbai,Punjab,Other,851452,Savings,06-08-2018,7,135154.52,779,Closed
1516,Hridaan,Kata,Hridaan Kata,Others,23-06-1958,67,Ahmedabad,Uttarakhand,Other,505165,Current,23-07-2024,1,22168.73,804,Active
1517,Divij,Sen,Divij Sen,Female,24-09-1998,27,Hyderabad,Mizoram,Retired,948806,Salary,13-06-2023,2,181493.42,735,Defaulted
1518,Vanya,Master,Vanya Master,Others,19-06-1962,63,Delhi,Tamil Nadu,Engineer,203554,Current,28-10-2018,6,316447.59,401,Closed
1519,Vihaan,Jhaveri,Vihaan Jhaveri,Others,13-12-1991,33,Bangalore,Karnataka,Other,880874,Fixed Deposit,24-01-2018,7,390585.19,490,Defaulted
1520,Jayesh,Karan,Jayesh Karan,Female,12-06-1985,40,Ahmedabad,Odisha,Other,521282,Current,09-03-2016,9,254936.39,380,Defaulted
1521,Amani,Bath,Amani Bath,Male,05-04-2003,22,Pune,Himachal Pradesh,Other,163501,Salary,14-03-2019,6,466529.51,387,Closed
1522,Saanvi,Sha,Saanvi Sha,Male,25-10-1976,49,Kolkata,Bihar,Teacher,334223,Current,22-07-2018,7,80353.48,395,No Loan
1523,Renee,Kar,Renee Kar,Female,20-12-1960,64,Hyderabad,Rajasthan,Engineer,990221,Savings,15-09-2017,8,50019.26,497,Closed
1524,Eshani,Sathe,Eshani Sathe,Male,19-06-1979,46,Ahmedabad,Madhya Pradesh,Doctor,129676,Salary,20-03-2017,8,460576.27,706,Closed
1525,Manjari,Buch,Manjari Buch,Male,24-03-2004,21,Kolkata,Madhya Pradesh,Student,811804,Fixed Deposit,20-06-2024,1,63437.5,808,Defaulted
1526,Azad,Sodhi,Azad Sodhi,Male,19-03-1992,33,Delhi,Goa,Teacher,243532,Current,29-03-2022,3,430983.76,717,Active
1527,Nirvi,Venkataraman,Nirvi Venkataraman,Male,29-07-1977,48,Kolkata,Chhattisgarh,Other,684685,Fixed Deposit,20-05-2025,0,403728.38,776,No Loan
1528,Jayesh,Sodhi,Jayesh Sodhi,Male,18-10-1965,60,Hyderabad,Tamil Nadu,Retired,667135,Current,23-03-2018,7,71943.05,561,Closed
1529,Ryan,Dubey,Ryan Dubey,Female,04-04-1958,67,Chennai,Telangana,Retired,687895,Fixed Deposit,26-11-2022,2,332907.95,544,No Loan
1530,Reyansh,Rattan,Reyansh Rattan,Male,26-01-2007,18,Kolkata,Goa,Other,290178,Current,10-05-2023,2,428412.07,375,Closed
1531,Krish,Agarwal,Krish Agarwal,Female,06-10-1962,63,Hyderabad,Punjab,Business,219521,Current,01-01-2018,7,335856.59,408,No Loan
1532,Abram,Karnik,Abram Karnik,Male,07-11-2006,18,Mumbai,Meghalaya,Teacher,496752,Salary,26-01-2020,5,473598.24,364,Closed
1533,Zara,Agate,Zara Agate,Others,11-09-1988,37,Ahmedabad,Punjab,Doctor,658365,Salary,04-01-2025,0,156680.03,773,No Loan
1534,Madhav,Raja,Madhav Raja,Male,06-05-1988,37,Mumbai,Sikkim,Business,894690,Current,24-10-2019,6,82354.63,843,Defaulted
1535,Yuvraj ,Kant,Yuvraj  Kant,Others,19-02-1987,38,Kolkata,Assam,Retired,773662,Current,26-06-2023,2,194231.4,751,No Loan
1536,Nirvaan,Wadhwa,Nirvaan Wadhwa,Others,05-09-1995,30,Kolkata,Nagaland,Retired,327009,Salary,16-11-2015,9,192793.16,342,Active
1537,Lakshay,Bakshi,Lakshay Bakshi,Male,09-09-1973,52,Mumbai,Goa,Engineer,207717,Salary,01-04-2025,0,419659.67,787,Closed
1538,Neysa,Ghosh,Neysa Ghosh,Female,07-11-1964,61,Pune,Arunachal Pradesh,Student,451915,Savings,13-09-2016,9,398976.13,569,Active
1539,Nitya,Mani,Nitya Mani,Female,28-08-1964,61,Kolkata,Uttarakhand,Teacher,632288,Fixed Deposit,25-04-2016,9,421795.77,614,Defaulted
1540,Shalv,Bassi,Shalv Bassi,Male,26-10-1995,30,Mumbai,Arunachal Pradesh,Student,621025,Current,03-11-2020,4,251042.85,467,Defaulted
1541,Jayesh,Buch,Jayesh Buch,Male,05-03-1962,63,Ahmedabad,Sikkim,Teacher,867917,Fixed Deposit,09-11-2022,2,26782.69,492,Closed
1542,Vedika,Mand,Vedika Mand,Male,12-02-1974,51,Pune,Goa,Retired,370709,Fixed Deposit,02-07-2025,0,155108.38,635,Closed
1543,Taran,Badami,Taran Badami,Female,01-10-1985,40,Delhi,Assam,Teacher,976046,Savings,12-08-2025,0,431457.6,824,Closed
1544,Samarth,Gour,Samarth Gour,Female,23-01-2007,18,Chennai,Madhya Pradesh,Retired,921587,Salary,08-11-2020,4,480795.16,782,No Loan
1545,Ira,Bali,Ira Bali,Female,15-05-1959,66,Chennai,Jharkhand,Student,256240,Salary,13-01-2023,2,476281.09,757,Defaulted
1546,Gatik,Saran,Gatik Saran,Female,21-10-1986,39,Bangalore,West Bengal,Teacher,646775,Fixed Deposit,20-01-2018,7,404586.2,394,Closed
1547,Eshani,Jhaveri,Eshani Jhaveri,Others,09-06-1973,52,Ahmedabad,Mizoram,Engineer,986380,Current,13-05-2021,4,155584.14,450,Closed
1548,Manjari,Balakrishnan,Manjari Balakrishnan,Male,16-01-1969,56,Hyderabad,Bihar,Doctor,344486,Savings,27-04-2019,6,158958.28,321,No Loan
1549,Dhruv,Khurana,Dhruv Khurana,Female,24-08-1993,32,Bangalore,Telangana,Retired,372950,Fixed Deposit,05-10-2024,1,336678.79,818,No Loan
1550,Aaryahi,Ramanathan,Aaryahi Ramanathan,Male,17-08-2001,24,Ahmedabad,West Bengal,Engineer,380914,Fixed Deposit,25-08-2020,5,157118.72,674,Defaulted
1551,Eshani,Mani,Eshani Mani,Others,20-04-1976,49,Ahmedabad,Punjab,Business,148623,Fixed Deposit,07-03-2020,5,286301.25,478,Active
1552,Mannat,Manda,Mannat Manda,Others,05-11-1978,46,Bangalore,Meghalaya,Engineer,435321,Salary,21-12-2017,7,7066.23,763,Active
1553,Bhamini,Swamy,Bhamini Swamy,Male,17-02-1990,35,Chennai,Goa,Doctor,987458,Current,25-03-2024,1,82244.71,412,Defaulted
1554,Rhea,Dhillon,Rhea Dhillon,Others,26-03-1996,29,Hyderabad,Gujarat,Student,932061,Savings,22-09-2019,6,10878.03,630,Closed
1555,Anay,Kaul,Anay Kaul,Female,15-11-1954,70,Delhi,Rajasthan,Doctor,977425,Fixed Deposit,10-10-2017,8,96522.41,439,Active
1556,Yasmin,Randhawa,Yasmin Randhawa,Female,16-10-1962,63,Mumbai,Maharashtra,Teacher,253675,Savings,17-04-2019,6,311024.93,396,No Loan
1557,Shamik,Gill,Shamik Gill,Female,10-12-1982,42,Delhi,Nagaland,Other,983376,Salary,15-07-2016,9,215839.56,368,Closed
1558,Aayush,Reddy,Aayush Reddy,Male,23-02-1998,27,Delhi,Gujarat,Business,807334,Fixed Deposit,18-05-2019,6,35108.25,358,No Loan
1559,Onkar,Subramanian,Onkar Subramanian,Others,20-09-2001,24,Chennai,Assam,Student,700235,Savings,21-07-2020,5,178571.52,349,Defaulted
1560,Dishani,Maharaj,Dishani Maharaj,Male,16-09-1975,50,Ahmedabad,Karnataka,Teacher,882831,Current,14-11-2020,4,216950.67,318,Closed
1561,Farhan,Sankar,Farhan Sankar,Male,17-12-2006,18,Chennai,Karnataka,Teacher,722465,Savings,14-11-2015,9,339092.93,749,Active
1562,Samaira,Mane,Samaira Mane,Others,29-12-1977,47,Kolkata,Punjab,Engineer,286454,Fixed Deposit,02-07-2022,3,103495.3,751,Defaulted
1563,Kartik,Gandhi,Kartik Gandhi,Male,29-09-1956,69,Hyderabad,Uttarakhand,Other,179575,Fixed Deposit,02-10-2018,7,491042.72,383,Active
1564,Anika,Sur,Anika Sur,Male,05-10-1977,48,Hyderabad,Arunachal Pradesh,Doctor,967336,Fixed Deposit,01-12-2023,1,336068.1,514,No Loan
1565,Anya,Brahmbhatt,Anya Brahmbhatt,Female,13-09-1998,27,Bangalore,Rajasthan,Engineer,277606,Salary,27-01-2018,7,100297.08,702,No Loan
1566,Shamik,Kashyap,Shamik Kashyap,Female,09-02-1986,39,Chennai,Uttar Pradesh,Retired,575815,Current,24-11-2024,0,392849.14,776,Defaulted
1567,Elakshi,Doctor,Elakshi Doctor,Others,07-12-1982,42,Delhi,Odisha,Other,362822,Salary,19-09-2016,9,51585.08,328,Closed
1568,Ivana,Loyal,Ivana Loyal,Female,06-02-2004,21,Ahmedabad,Andhra Pradesh,Business,146218,Fixed Deposit,17-02-2021,4,163301.7,660,Defaulted
1569,Piya,Gandhi,Piya Gandhi,Others,08-12-1968,56,Kolkata,Uttar Pradesh,Engineer,657518,Fixed Deposit,02-08-2025,0,490204,517,Defaulted
1570,Indrajit,Dey,Indrajit Dey,Others,29-10-1978,47,Bangalore,Uttarakhand,Business,840044,Fixed Deposit,21-11-2016,8,225608.15,501,Active
1571,Uthkarsh,Rattan,Uthkarsh Rattan,Male,19-11-1956,68,Pune,Nagaland,Business,406199,Current,14-07-2021,4,90502.98,817,Closed
1572,Mahika,Hayer,Mahika Hayer,Female,22-01-1966,59,Delhi,Goa,Teacher,519589,Fixed Deposit,23-06-2025,0,274344.56,711,No Loan
1573,Vardaniya,Sheth,Vardaniya Sheth,Male,08-04-1995,30,Ahmedabad,Jharkhand,Teacher,756840,Current,02-10-2017,8,202396.9,381,Closed
1574,Rhea,Babu,Rhea Babu,Others,04-10-2002,23,Chennai,Himachal Pradesh,Other,548446,Current,11-02-2021,4,352572.66,724,No Loan
1575,Charvi,Vyas,Charvi Vyas,Female,05-12-1982,42,Mumbai,Haryana,Student,532052,Savings,29-03-2017,8,103015.85,503,Active
1576,Romil,Chokshi,Romil Chokshi,Others,19-01-1980,45,Delhi,Mizoram,Student,404402,Fixed Deposit,15-06-2023,2,37947.07,686,No Loan
1577,Faiyaz,Grover,Faiyaz Grover,Male,04-05-1975,50,Ahmedabad,Uttar Pradesh,Retired,109986,Salary,28-09-2018,7,103461.14,644,Defaulted
1578,Divij,Kapadia,Divij Kapadia,Female,23-04-1957,68,Delhi,Mizoram,Other,749520,Savings,15-03-2019,6,370340.52,813,Active
1579,Damini,Bose,Damini Bose,Others,17-06-1956,69,Ahmedabad,Gujarat,Doctor,417739,Current,23-12-2023,1,144443.37,465,No Loan
1580,Sana,Vohra,Sana Vohra,Male,28-11-1977,47,Delhi,Mizoram,Business,695646,Salary,28-12-2023,1,484300.13,738,Defaulted
1581,Hridaan,Sodhi,Hridaan Sodhi,Others,20-11-1975,49,Ahmedabad,West Bengal,Other,542327,Fixed Deposit,02-05-2021,4,39412.75,794,Defaulted
1582,Parinaaz,Bhatti,Parinaaz Bhatti,Female,14-06-1961,64,Bangalore,Gujarat,Doctor,397073,Current,18-07-2024,1,475760.19,447,Active
1583,Amira,Hari,Amira Hari,Others,27-01-2004,21,Chennai,Tamil Nadu,Other,667794,Savings,21-05-2016,9,299923.25,782,No Loan
1584,Aarush,Dugal,Aarush Dugal,Others,23-04-1990,35,Mumbai,Arunachal Pradesh,Engineer,104911,Fixed Deposit,25-09-2017,8,324603.91,713,Active
1585,Shamik,Kaur,Shamik Kaur,Male,08-07-2001,24,Bangalore,Arunachal Pradesh,Retired,943559,Fixed Deposit,31-03-2017,8,321174.32,433,No Loan
1586,Tiya,Sahni,Tiya Sahni,Others,12-10-1961,64,Kolkata,Telangana,Other,495037,Fixed Deposit,14-08-2024,1,126195.63,372,Defaulted
1587,Kashvi,Sibal,Kashvi Sibal,Others,11-01-1976,49,Pune,Jharkhand,Retired,800399,Fixed Deposit,23-02-2016,9,353608.31,625,Defaulted
1588,Samarth,Chaudhry,Samarth Chaudhry,Male,28-03-1998,27,Bangalore,Gujarat,Doctor,969885,Savings,02-05-2019,6,157140.79,399,Closed
1589,Hazel,Dutta,Hazel Dutta,Male,07-04-1974,51,Mumbai,Tripura,Retired,678746,Current,21-06-2020,5,125512.66,557,Active
1590,Purab,Borde,Purab Borde,Male,12-10-1984,41,Ahmedabad,Goa,Retired,82175,Current,07-10-2017,8,433181.72,364,Closed
1591,Abram,Rastogi,Abram Rastogi,Female,21-05-1973,52,Hyderabad,Nagaland,Engineer,975667,Salary,17-09-2017,8,59415.95,565,No Loan
1592,Lagan,Madan,Lagan Madan,Male,30-09-1989,36,Ahmedabad,Kerala,Business,386915,Savings,04-07-2017,8,306516.82,614,Active
1593,Purab,Bobal,Purab Bobal,Male,24-02-1992,33,Bangalore,Tamil Nadu,Retired,569876,Fixed Deposit,07-03-2021,4,368531.08,547,No Loan
1594,Nirvaan,Chada,Nirvaan Chada,Female,15-01-1974,51,Mumbai,Assam,Other,983589,Fixed Deposit,13-07-2025,0,294205.35,713,Closed
1595,Hrishita,Kapadia,Hrishita Kapadia,Male,15-12-1975,49,Chennai,Arunachal Pradesh,Student,715588,Fixed Deposit,11-07-2021,4,340375.83,583,Active
1596,Anaya,Zacharia,Anaya Zacharia,Female,14-08-1963,62,Mumbai,Sikkim,Engineer,681213,Fixed Deposit,04-04-2016,9,314115.8,600,No Loan
1597,Veer,Bala,Veer Bala,Female,14-03-1958,67,Chennai,Assam,Engineer,838734,Fixed Deposit,26-07-2017,8,291880.1,436,No Loan
1598,Jayesh,Sarraf,Jayesh Sarraf,Female,14-10-1983,42,Ahmedabad,Punjab,Doctor,136358,Savings,07-06-2022,3,225676.87,719,Active
1599,Mannat,Gokhale,Mannat Gokhale,Female,07-02-1995,30,Pune,Jharkhand,Student,480543,Savings,08-05-2023,2,363137.23,345,Defaulted
1600,Riya,Sibal,Riya Sibal,Others,19-05-1977,48,Kolkata,Sikkim,Business,117057,Savings,19-02-2019,6,95081.76,561,No Loan
1601,Tanya,Singhal,Tanya Singhal,Others,25-01-1991,34,Pune,Manipur,Business,338294,Fixed Deposit,06-02-2017,8,488526.47,669,Active
1602,Divij,Talwar,Divij Talwar,Male,27-05-1993,32,Chennai,Uttar Pradesh,Retired,860857,Current,02-01-2018,7,371669.66,718,No Loan
1603,Divit,Kari,Divit Kari,Female,21-04-2002,23,Ahmedabad,Jharkhand,Doctor,324726,Current,24-09-2023,2,445138.46,640,Defaulted
1604,Anaya,D’Alia,Anaya D’Alia,Others,05-05-2001,24,Ahmedabad,Haryana,Doctor,348176,Salary,06-09-2023,2,457359.78,666,No Loan
1605,Tejas,Hayre,Tejas Hayre,Female,18-07-1964,61,Pune,Goa,Other,596486,Fixed Deposit,26-02-2020,5,130097.11,678,Closed
1606,Vedika,Vasa,Vedika Vasa,Others,17-05-2002,23,Hyderabad,Karnataka,Teacher,778754,Savings,20-05-2021,4,362000.46,547,No Loan
1607,Aniruddh,Bali,Aniruddh Bali,Male,11-08-1985,40,Bangalore,Meghalaya,Doctor,237292,Current,22-01-2024,1,115356.8,342,No Loan
1608,Anvi,Kashyap,Anvi Kashyap,Male,12-06-1962,63,Kolkata,West Bengal,Business,214931,Salary,28-09-2021,4,319206.44,469,Closed
1609,Tiya,Ghosh,Tiya Ghosh,Male,22-05-1966,59,Mumbai,Punjab,Engineer,513676,Salary,25-07-2020,5,350732.95,792,Defaulted
1610,Diya,Behl,Diya Behl,Female,14-11-1993,31,Bangalore,Madhya Pradesh,Doctor,232491,Savings,06-12-2017,7,46604.35,668,Active
1611,Shaan,Mall,Shaan Mall,Female,16-05-2003,22,Kolkata,Rajasthan,Engineer,451009,Current,01-08-2017,8,409366.41,410,Active
1612,Hazel,Kashyap,Hazel Kashyap,Others,04-08-1959,66,Hyderabad,Madhya Pradesh,Business,471921,Salary,26-11-2020,4,369622.85,346,Defaulted
1613,Nakul,Rao,Nakul Rao,Female,13-12-1994,30,Mumbai,Haryana,Other,330910,Salary,19-10-2022,3,15722.52,665,Closed
1614,Anya,Handa,Anya Handa,Others,20-01-1992,33,Delhi,Assam,Retired,93236,Savings,21-06-2018,7,136132.36,595,No Loan
1615,Rania,Rajagopal,Rania Rajagopal,Female,13-12-1977,47,Delhi,Maharashtra,Engineer,157955,Savings,22-04-2019,6,178075.55,613,Active
1616,Vedika,Garg,Vedika Garg,Others,22-05-1984,41,Delhi,Nagaland,Doctor,810874,Savings,31-05-2025,0,298950.79,827,Closed
1617,Jayant,Saini,Jayant Saini,Female,31-12-2001,23,Bangalore,Sikkim,Retired,697433,Salary,13-10-2019,6,41493.44,603,No Loan
1618,Aradhya,Bhandari,Aradhya Bhandari,Others,25-01-1960,65,Ahmedabad,Odisha,Retired,740718,Savings,13-07-2025,0,167184.4,637,Closed
1619,Shaan,Mall,Shaan Mall,Others,30-04-1995,30,Pune,Bihar,Teacher,300785,Current,22-08-2023,2,402740.07,574,Active
1620,Ryan,Jain,Ryan Jain,Male,22-01-1985,40,Ahmedabad,Assam,Business,164914,Savings,05-10-2018,7,247257,618,Closed
1621,Piya,Talwar,Piya Talwar,Female,23-06-1995,30,Pune,Punjab,Teacher,959302,Current,12-08-2017,8,272582.73,686,Active
